county_label,month,donation_count,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,industry_invoice_count,industry_invoice_amount,year,month_num,month_sin,month_cos,donation_count_lag1,donation_count_lag2,donation_count_lag3,industry_label,carrier_type_label
0,2019-04,7447,33.14,0.16,8137131,3331765710,75,565369,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,6,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,963,1320160,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,8,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,165,264953,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,9,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,676,2697701,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,9,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,15162,23028295,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,10,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,297,477522,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,10,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,1095,1368965,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,12,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,6,6200,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,12,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,5,221992,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,19,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,331,3003578,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,19,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,134,361708646,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,24,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,1142,1072514,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,29,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,1942,3306360,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,29,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,9841,15176893,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,42,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,230,433340,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,42,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,7610,25048160,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,44,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,87775,137381571,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,44,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,77,748780,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,45,1
0,2019-04,7447,33.14,0.16,8137131,3331765710,2,8400,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,45,0
0,2019-04,7447,33.14,0.16,8137131,3331765710,846,516804,2019,4,0.8660254037844387,-0.49999999999999983,7092.0,6111.0,7467.0,49,1
